"selection1_name","selection1_url","selection1_selection2","selection1_selection2_url"
"مكتب الالعاب، واللاب توب، والمكتب المنزلي، مكتب عصري بسيط، مكتب للزاوية، خزانة الكتب، طاولة اقتصادية وعملية، طاولة لمكان العمل","https://www.amazon.sa/%D8%A7%D9%84%D8%A7%D9%84%D8%B9%D8%A7%D8%A8%D8%8C-%D9%88%D8%A7%D9%84%D9%85%D9%83%D8%AA%D8%A8-%D8%A7%D9%84%D9%85%D9%86%D8%B2%D9%84%D9%8A%D8%8C-%D9%84%D9%84%D8%B2%D8%A7%D9%88%D9%8A%D8%A9%D8%8C-%D8%A7%D9%82%D8%AA%D8%B5%D8%A7%D8%AF%D9%8A%D8%A9/dp/B08QVLCLCL/ref=sr_1_163?dchild=1&keywords=gaming+laptop&qid=1615467593&sr=8-163","",""
"مكتب كمبيوتر قابل للتعديل بارتفاع 47 بوصة من يوريكا مريح متعدد الوظائف مكتب منزلي لكتابة الدراسة المكتبي للألعاب الكمبيوتر المحمول طاولة العمل مع لوحة ماوس كبيرة مجانية، أسود","https://www.amazon.sa/%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1-%D9%84%D9%84%D8%AA%D8%B9%D8%AF%D9%8A%D9%84-%D8%A8%D8%A7%D8%B1%D8%AA%D9%81%D8%A7%D8%B9-%D9%8A%D9%88%D8%B1%D9%8A%D9%83%D8%A7-%D8%A7%D9%84%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1/dp/B08736W3J1/ref=sr_1_164?dchild=1&keywords=gaming+laptop&qid=1615467593&sr=8-164","1,171.33 ريال
ريال‎1,171
.
‎33‏","https://www.amazon.sa/%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1-%D9%84%D9%84%D8%AA%D8%B9%D8%AF%D9%8A%D9%84-%D8%A8%D8%A7%D8%B1%D8%AA%D9%81%D8%A7%D8%B9-%D9%8A%D9%88%D8%B1%D9%8A%D9%83%D8%A7-%D8%A7%D9%84%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1/dp/B08736W3J1/ref=sr_1_164?dchild=1&keywords=gaming+laptop&qid=1615467593&sr=8-164"
"حامل كمبيوتر محمول للمكتب، حامل كمبيوتر محمول من الألومنيوم بارتفاع قابل للتعديل 5 مستويات قابل للتعديل لحمل أجهزة الكمبيوتر المحمولة المحمولة المحمولة المحمولة حتى 15 بوصة (وردي)","https://www.amazon.sa/%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1-%D9%84%D9%84%D9%85%D9%83%D8%AA%D8%A8%D8%8C-%D8%A7%D9%84%D8%A3%D9%84%D9%88%D9%85%D9%86%D9%8A%D9%88%D9%85-%D8%A7%D9%84%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1-%D8%A7%D9%84%D9%85%D8%AD%D9%85%D9%88%D9%84%D8%A9/dp/B08H29V6HX/ref=sr_1_165?dchild=1&keywords=gaming+laptop&qid=1615467593&sr=8-165","82.86 ريال
ريال‎82
.
‎86‏","https://www.amazon.sa/%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1-%D9%84%D9%84%D9%85%D9%83%D8%AA%D8%A8%D8%8C-%D8%A7%D9%84%D8%A3%D9%84%D9%88%D9%85%D9%86%D9%8A%D9%88%D9%85-%D8%A7%D9%84%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1-%D8%A7%D9%84%D9%85%D8%AD%D9%85%D9%88%D9%84%D8%A9/dp/B08H29V6HX/ref=sr_1_165?dchild=1&keywords=gaming+laptop&qid=1615467593&sr=8-165"
"مكتب كمبيوتر قابل للتعديل بارتفاع 152.4 سم متعدد الوظائف مكتب منزلي لكتابة الدراسة الكمبيوتر المكتبي للألعاب الكمبيوتر المحمول طاولة العمل مع لوحة ماوس كبيرة مجانية، أسود","https://www.amazon.sa/%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1-%D9%84%D9%84%D8%AA%D8%B9%D8%AF%D9%8A%D9%84-%D8%A8%D8%A7%D8%B1%D8%AA%D9%81%D8%A7%D8%B9-%D8%A7%D9%84%D9%88%D8%B8%D8%A7%D8%A6%D9%81-%D8%A7%D9%84%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1/dp/B08736N5VL/ref=sr_1_166?dchild=1&keywords=gaming+laptop&qid=1615467593&sr=8-166","1,354.58 ريال
ريال‎1,354
.
‎58‏","https://www.amazon.sa/%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1-%D9%84%D9%84%D8%AA%D8%B9%D8%AF%D9%8A%D9%84-%D8%A8%D8%A7%D8%B1%D8%AA%D9%81%D8%A7%D8%B9-%D8%A7%D9%84%D9%88%D8%B8%D8%A7%D8%A6%D9%81-%D8%A7%D9%84%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1/dp/B08736N5VL/ref=sr_1_166?dchild=1&keywords=gaming+laptop&qid=1615467593&sr=8-166"
"4K DP كابل نايلون مضفر 4K @60Hz 2K @144Hz كابل DisplayPort إلى DisplayPort لأجهزة الكمبيوتر المحمول وأجهزة الكمبيوتر وما إلى ذلك - كابل شاشة الألعاب (فضي 5 م)","https://www.amazon.sa/%D9%86%D8%A7%D9%8A%D9%84%D9%88%D9%86-DisplayPort-%D9%84%D8%A3%D8%AC%D9%87%D8%B2%D8%A9-%D8%A7%D9%84%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1-%D8%A7%D9%84%D9%85%D8%AD%D9%85%D9%88%D9%84/dp/B08GZ2DQM5/ref=sr_1_167?dchild=1&keywords=gaming+laptop&qid=1615467593&sr=8-167","221.16 ريال
ريال‎221
.
‎16‏","https://www.amazon.sa/%D9%86%D8%A7%D9%8A%D9%84%D9%88%D9%86-DisplayPort-%D9%84%D8%A3%D8%AC%D9%87%D8%B2%D8%A9-%D8%A7%D9%84%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1-%D8%A7%D9%84%D9%85%D8%AD%D9%85%D9%88%D9%84/dp/B08GZ2DQM5/ref=sr_1_167?dchild=1&keywords=gaming+laptop&qid=1615467593&sr=8-167"
"FRCOLOR Wired Keyboard and Mouse Combo Set Black Gaming Business Keyboard Mouse Computer Accessories for Laptop Computer Home Office School","https://www.amazon.sa/2702514W22/dp/B08N6Q458W/ref=sr_1_168?dchild=1&keywords=gaming+laptop&qid=1615467593&sr=8-168","115.82 ريال
ريال‎115
.
‎82‏","https://www.amazon.sa/2702514W22/dp/B08N6Q458W/ref=sr_1_168?dchild=1&keywords=gaming+laptop&qid=1615467593&sr=8-168"
"طاولات مريحة مكاتب كمبيوتر محمول كمبيوتر محمول من البولي كربونات ودفتر دراسة وطابعة خشبية لألعاب الطعام والمكتب المنزلي (اللون: أسود)، اللون: أسود (اللون: أبيض)","https://www.amazon.sa/%D8%B7%D8%A7%D9%88%D9%84%D8%A7%D8%AA-%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1-%D9%83%D8%B1%D8%A8%D9%88%D9%86%D8%A7%D8%AA-%D9%88%D8%A7%D9%84%D9%85%D9%83%D8%AA%D8%A8-%D8%A7%D9%84%D9%85%D9%86%D8%B2%D9%84%D9%8A/dp/B08SKYHNBM/ref=sr_1_169?dchild=1&keywords=gaming+laptop&qid=1615467593&sr=8-169","",""
"طاولات مريحة للاثاث من الخشب وبقوائم من خشب الزان للمكتب والدراسة واللاب توب والكمبيوتر والطعام واللعب (اللون: الجوز الاسود، المقاس: 80 * 50* 75 سم)، الحجم: 80* 50* 75 سم، اللون: جوز فاتح","https://www.amazon.sa/%D8%B7%D8%A7%D9%88%D9%84%D8%A7%D8%AA-%D9%85%D8%B1%D9%8A%D8%AD%D8%A9-%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1-%D9%84%D9%84%D8%A3%D8%AB%D8%A7%D8%AB-%D8%A7%D9%84%D8%B7%D8%B9%D8%A7%D9%85/dp/B08SKY75TF/ref=sr_1_170?dchild=1&keywords=gaming+laptop&qid=1615467593&sr=8-170","",""
"طاولة جانبية قابلة للطي، مكتب واقف، كمبيوتر محمول، مكتب كمبيوتر محمول قابل للتعديل، طاولة العاب، طاولة كمبيوتر محمول قابلة للتعديل، لونين","https://www.amazon.sa/%D8%AC%D8%A7%D9%86%D8%A8%D9%8A%D8%A9-%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1-%D9%85%D8%AD%D9%85%D9%88%D9%84%D8%8C-%D9%84%D9%84%D8%AA%D8%B9%D8%AF%D9%8A%D9%84%D8%8C-%D8%A7%D9%84%D8%B9%D8%A7%D8%A8%D8%8C/dp/B08FY69PKP/ref=sr_1_171?dchild=1&keywords=gaming+laptop&qid=1615467593&sr=8-171","3,121.40 ريال
ريال‎3,121
.
‎40‏","https://www.amazon.sa/%D8%AC%D8%A7%D9%86%D8%A8%D9%8A%D8%A9-%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1-%D9%85%D8%AD%D9%85%D9%88%D9%84%D8%8C-%D9%84%D9%84%D8%AA%D8%B9%D8%AF%D9%8A%D9%84%D8%8C-%D8%A7%D9%84%D8%B9%D8%A7%D8%A8%D8%8C/dp/B08FY69PKP/ref=sr_1_171?dchild=1&keywords=gaming+laptop&qid=1615467593&sr=8-171"
"مكتب كمبيوتر Yerivei 55 بوصة كتابة طاولة دراسة للمنزل والمكتب ، حديث بسيط الكمبيوتر المحمول مكتب العمل الخشبي محطة العمل مع حقيبة تخزين وخطاف سماعة رأس ، أسود","https://www.amazon.sa/%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1-Yerivei-%D9%88%D8%A7%D9%84%D9%85%D9%83%D8%AA%D8%A8-%D8%A7%D9%84%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1-%D8%A7%D9%84%D9%85%D8%AD%D9%85%D9%88%D9%84/dp/B08K8HFNC2/ref=sr_1_172?dchild=1&keywords=gaming+laptop&qid=1615467593&sr=8-172","713.32 ريال
ريال‎713
.
‎32‏","https://www.amazon.sa/%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1-Yerivei-%D9%88%D8%A7%D9%84%D9%85%D9%83%D8%AA%D8%A8-%D8%A7%D9%84%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1-%D8%A7%D9%84%D9%85%D8%AD%D9%85%D9%88%D9%84/dp/B08K8HFNC2/ref=sr_1_172?dchild=1&keywords=gaming+laptop&qid=1615467593&sr=8-172"
"مكتب كمبيوتر على شكل حرف L من دلاندهوم مقاس 59 انش × 59 انش، مصنوع من الخشب والمعدن، مكتب منزلي للكمبيوتر، منضدة للزاوية، للدراسة مع حامل لوحدة المعالجة المركزية","https://www.amazon.sa/%D8%AF%D9%84%D8%A7%D9%86%D8%AF%D9%87%D9%88%D9%85-%D9%88%D8%A7%D9%84%D9%85%D8%B9%D8%AF%D9%86%D8%8C-%D9%84%D9%84%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1%D8%8C-%D9%84%D9%84%D8%B2%D8%A7%D9%88%D9%8A%D8%A9%D8%8C-%D8%A7%D9%84%D9%85%D8%B9%D8%A7%D9%84%D8%AC%D8%A9/dp/B07BKSYF7K/ref=sr_1_173?dchild=1&keywords=gaming+laptop&qid=1615467593&sr=8-173","771.49 ريال
ريال‎771
.
‎49‏","https://www.amazon.sa/%D8%AF%D9%84%D8%A7%D9%86%D8%AF%D9%87%D9%88%D9%85-%D9%88%D8%A7%D9%84%D9%85%D8%B9%D8%AF%D9%86%D8%8C-%D9%84%D9%84%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1%D8%8C-%D9%84%D9%84%D8%B2%D8%A7%D9%88%D9%8A%D8%A9%D8%8C-%D8%A7%D9%84%D9%85%D8%B9%D8%A7%D9%84%D8%AC%D8%A9/dp/B07BKSYF7K/ref=sr_1_173?dchild=1&keywords=gaming+laptop&qid=1615467593&sr=8-173"
"ODIN - ملكة الثلج ولوحات المفاتيح - لوحة ماوس للألعاب لوحة ماوس كبيرة للكمبيوتر المحمول ألعاب الكمبيوتر المحمول الكبيرة لوحة ماوس كمبيوتر مكتب حصيرة لوحة لوحة مفاتيح ماوس للألعاب","https://www.amazon.sa/ODIN-%D8%A7%D9%84%D9%85%D9%81%D8%A7%D8%AA%D9%8A%D8%AD-%D9%84%D9%84%D8%A3%D9%84%D8%B9%D8%A7%D8%A8-%D9%84%D9%84%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1-%D8%A7%D9%84%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1/dp/B08KYD4PFW/ref=sr_1_174?dchild=1&keywords=gaming+laptop&qid=1615467593&sr=8-174","115.80 ريال
ريال‎115
.
‎80‏","https://www.amazon.sa/ODIN-%D8%A7%D9%84%D9%85%D9%81%D8%A7%D8%AA%D9%8A%D8%AD-%D9%84%D9%84%D8%A3%D9%84%D8%B9%D8%A7%D8%A8-%D9%84%D9%84%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1-%D8%A7%D9%84%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1/dp/B08KYD4PFW/ref=sr_1_174?dchild=1&keywords=gaming+laptop&qid=1615467593&sr=8-174"
"جهاز استقبال لاسلكي للكمبيوتر المحمول USB جهاز تحكم XBOX360 محول ألعاب لجهاز XBOX360 أبيض","https://www.amazon.sa/%D8%A7%D8%B3%D8%AA%D9%82%D8%A8%D8%A7%D9%84-%D9%84%D8%A7%D8%B3%D9%84%D9%83%D9%8A-%D9%84%D9%84%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1-%D8%A7%D9%84%D9%85%D8%AD%D9%85%D9%88%D9%84-XBOX360/dp/B08VW6HNJ1/ref=sr_1_175?dchild=1&keywords=gaming+laptop&qid=1615467593&sr=8-175","163.94 ريال
ريال‎163
.
‎94‏","https://www.amazon.sa/%D8%A7%D8%B3%D8%AA%D9%82%D8%A8%D8%A7%D9%84-%D9%84%D8%A7%D8%B3%D9%84%D9%83%D9%8A-%D9%84%D9%84%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1-%D8%A7%D9%84%D9%85%D8%AD%D9%85%D9%88%D9%84-XBOX360/dp/B08VW6HNJ1/ref=sr_1_175?dchild=1&keywords=gaming+laptop&qid=1615467593&sr=8-175"
"FRCOLOR USB Computer Microphone Plastic Multifunction Gaming Desktop Microphone for Laptop Studio Audio Home Karaoke Podcast(Red)","https://www.amazon.sa/M14Q3FJ28D0483ML43XB9/dp/B08J85LMC6/ref=sr_1_176?dchild=1&keywords=gaming+laptop&qid=1615467593&sr=8-176","125.99 ريال
ريال‎125
.
‎99‏","https://www.amazon.sa/M14Q3FJ28D0483ML43XB9/dp/B08J85LMC6/ref=sr_1_176?dchild=1&keywords=gaming+laptop&qid=1615467593&sr=8-176"
"Mechanical Gaming Keyboard and Lightweight Honeycomb Mouse Combo with Rainbow RGB Backlit Full Anti-ghosting 61 Key Ergonomic Programmable Mice Wired USB for Laptop PC Gamer Typist(White/Blue Switch)","https://www.amazon.sa/dp/B08L37NTKR/ref=sr_1_177?dchild=1&keywords=gaming+laptop&qid=1615467593&sr=8-177","279.48 ريال
ريال‎279
.
‎48‏","https://www.amazon.sa/dp/B08L37NTKR/ref=sr_1_177?dchild=1&keywords=gaming+laptop&qid=1615467593&sr=8-177"
"لوحة مفاتيح ألعاب RGB 60% ، 61 مفتاح RGB بإضاءة خلفية للألعاب السلكية / لوحة مفاتيح صغيرة للمكتب للكمبيوتر الشخصي / ماك / لينوكس / لاب توب (أزرق)","https://www.amazon.sa/%D9%85%D9%81%D8%A7%D8%AA%D9%8A%D8%AD-%D8%A8%D8%A5%D8%B6%D8%A7%D8%A1%D8%A9-%D9%84%D9%84%D8%A3%D9%84%D8%B9%D8%A7%D8%A8-%D8%A7%D9%84%D8%B3%D9%84%D9%83%D9%8A%D8%A9-%D9%84%D9%84%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1/dp/B08Q865ZD3/ref=sr_1_178?dchild=1&keywords=gaming+laptop&qid=1615467593&sr=8-178","123.86 ريال
ريال‎123
.
‎86‏","https://www.amazon.sa/%D9%85%D9%81%D8%A7%D8%AA%D9%8A%D8%AD-%D8%A8%D8%A5%D8%B6%D8%A7%D8%A1%D8%A9-%D9%84%D9%84%D8%A3%D9%84%D8%B9%D8%A7%D8%A8-%D8%A7%D9%84%D8%B3%D9%84%D9%83%D9%8A%D8%A9-%D9%84%D9%84%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1/dp/B08Q865ZD3/ref=sr_1_178?dchild=1&keywords=gaming+laptop&qid=1615467593&sr=8-178"
"4-in-1 Gaming Keyboard Mouse Combo Wired White Led Backlit 104 Keys Ergonomic Gamer Pink Keyboard + 2400DPI Adjust 6 Buttons USB Optical Game Mouse 3.5mm Gaming Stereo Headset for PC Laptop Computer","https://www.amazon.sa/dp/B08CG9PMS1/ref=sr_1_179?dchild=1&keywords=gaming+laptop&qid=1615467593&sr=8-179","327.64 ريال
ريال‎327
.
‎64‏","https://www.amazon.sa/dp/B08CG9PMS1/ref=sr_1_179?dchild=1&keywords=gaming+laptop&qid=1615467593&sr=8-179"
"لوحة مفاتيح ولوحة ماوس قابلة لإعادة الشحن مع غطاء مفتاح معلق ذو ملمس ميكانيكي بإضاءة خلفية 2.4 جيجا جيجا بايت لاسلكية للألعاب ومصباح تهوية قابل للتعديل للكمبيوتر المحمول وماك (وردي بانك وإضاءة بيضاء)","https://www.amazon.sa/%D9%85%D9%8A%D9%83%D8%A7%D9%86%D9%8A%D9%83%D9%8A-%D9%84%D8%A7%D8%B3%D9%84%D9%83%D9%8A%D8%A9-%D9%84%D9%84%D8%A3%D9%84%D8%B9%D8%A7%D8%A8-%D9%84%D9%84%D8%AA%D8%B9%D8%AF%D9%8A%D9%84-%D9%84%D9%84%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1/dp/B083DJXQJV/ref=sr_1_180?dchild=1&keywords=gaming+laptop&qid=1615467593&sr=8-180","381.51 ريال
ريال‎381
.
‎51‏","https://www.amazon.sa/%D9%85%D9%8A%D9%83%D8%A7%D9%86%D9%8A%D9%83%D9%8A-%D9%84%D8%A7%D8%B3%D9%84%D9%83%D9%8A%D8%A9-%D9%84%D9%84%D8%A3%D9%84%D8%B9%D8%A7%D8%A8-%D9%84%D9%84%D8%AA%D8%B9%D8%AF%D9%8A%D9%84-%D9%84%D9%84%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1/dp/B083DJXQJV/ref=sr_1_180?dchild=1&keywords=gaming+laptop&qid=1615467593&sr=8-180"
"لوحة مفاتيح صغيرة الحجم للألعاب من نوع RGB ، لوحة مفاتيح محمولة USB بـ 87 مفتاحاً للألعاب بإضاءة LED بألوان قوس قزح الخلفية بدون تينتية للكمبيوتر المحمول Ps4 PC لعبة والعمل","https://www.amazon.sa/%D9%84%D9%84%D8%A3%D9%84%D8%B9%D8%A7%D8%A8-%D9%85%D9%81%D8%AA%D8%A7%D8%AD%D8%A7%D9%8B-%D8%A7%D9%84%D8%AE%D9%84%D9%81%D9%8A%D8%A9-%D9%84%D9%84%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1-%D8%A7%D9%84%D9%85%D8%AD%D9%85%D9%88%D9%84/dp/B08BFD9NQH/ref=sr_1_181?dchild=1&keywords=gaming+laptop&qid=1615467593&sr=8-181","113.88 ريال
ريال‎113
.
‎88‏","https://www.amazon.sa/%D9%84%D9%84%D8%A3%D9%84%D8%B9%D8%A7%D8%A8-%D9%85%D9%81%D8%AA%D8%A7%D8%AD%D8%A7%D9%8B-%D8%A7%D9%84%D8%AE%D9%84%D9%81%D9%8A%D8%A9-%D9%84%D9%84%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1-%D8%A7%D9%84%D9%85%D8%AD%D9%85%D9%88%D9%84/dp/B08BFD9NQH/ref=sr_1_181?dchild=1&keywords=gaming+laptop&qid=1615467593&sr=8-181"
"لوحة مفاتيح وماوس بيضاء للألعاب، MageGee GT838-BA لوحة مفاتيح بإضاءة خلفية بألوان قوس قزح RGB 104 مفتاح، لوحة مفاتيح سلكية للكمبيوتر المحمول ويندوز كتابة الكمبيوتر - فضي","https://www.amazon.sa/%D9%84%D9%84%D8%A3%D9%84%D8%B9%D8%A7%D8%A8%D8%8C-MageGee-GT838-BA-%D9%84%D9%84%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1-%D8%A7%D9%84%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1/dp/B08P312LXK/ref=sr_1_182?dchild=1&keywords=gaming+laptop&qid=1615467593&sr=8-182","148.84 ريال
ريال‎148
.
‎84‏","https://www.amazon.sa/%D9%84%D9%84%D8%A3%D9%84%D8%B9%D8%A7%D8%A8%D8%8C-MageGee-GT838-BA-%D9%84%D9%84%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1-%D8%A7%D9%84%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1/dp/B08P312LXK/ref=sr_1_182?dchild=1&keywords=gaming+laptop&qid=1615467593&sr=8-182"
"حقيبة كمبيوتر محمول مقاس 18.5 بوصة من Leaderachi Hunter حقيبة كمبيوتر محمول مقاس XXL تلائم حتى 18 بوصة كمبيوتر محمول وطارد للماء حقيبة كتف سعة قابلة للتوسيع للسفر / الأعمال / المدرسة / أسود","https://www.amazon.sa/%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1-Leaderachi-%D9%84%D9%84%D8%AA%D9%88%D8%B3%D9%8A%D8%B9-%D8%A7%D9%84%D8%A3%D8%B9%D9%85%D8%A7%D9%84-%D8%A7%D9%84%D9%85%D8%AF%D8%B1%D8%B3%D8%A9/dp/B01MG7CDX0/ref=sr_1_183?dchild=1&keywords=gaming+laptop&qid=1615467593&sr=8-183","470.00 ريال
ريال‎470
.
‎00‏","https://www.amazon.sa/%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1-Leaderachi-%D9%84%D9%84%D8%AA%D9%88%D8%B3%D9%8A%D8%B9-%D8%A7%D9%84%D8%A3%D8%B9%D9%85%D8%A7%D9%84-%D8%A7%D9%84%D9%85%D8%AF%D8%B1%D8%B3%D8%A9/dp/B01MG7CDX0/ref=sr_1_183?dchild=1&keywords=gaming+laptop&qid=1615467593&sr=8-183"
"حقيبة ظهر للاب توب 8007 للرجال","https://www.amazon.sa/%D8%AD%D9%82%D9%8A%D8%A8%D8%A9-%D8%B8%D9%87%D8%B1-%D9%84%D9%84%D8%A7%D8%A8-8007-%D9%84%D9%84%D8%B1%D8%AC%D8%A7%D9%84/dp/B08RB7DRM7/ref=sr_1_184?dchild=1&keywords=gaming+laptop&qid=1615467593&sr=8-184","129.00 ريال
ريال‎129
.
‎00‏","https://www.amazon.sa/%D8%AD%D9%82%D9%8A%D8%A8%D8%A9-%D8%B8%D9%87%D8%B1-%D9%84%D9%84%D8%A7%D8%A8-8007-%D9%84%D9%84%D8%B1%D8%AC%D8%A7%D9%84/dp/B08RB7DRM7/ref=sr_1_184?dchild=1&keywords=gaming+laptop&qid=1615467593&sr=8-184"
"حقيبة كمبيوتر محمول 15.6 بوصة من JTKDL حقيبة كمبيوتر للألعاب وطارد للماء وحقيبة كتف بسعة قابلة للتوسيع للسفر ورجال الأعمال والمدرسة (اللون: بني)","https://www.amazon.sa/%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1-%D9%84%D9%84%D8%A3%D9%84%D8%B9%D8%A7%D8%A8-%D9%84%D9%84%D8%AA%D9%88%D8%B3%D9%8A%D8%B9-%D8%A7%D9%84%D8%A3%D8%B9%D9%85%D8%A7%D9%84-%D9%88%D8%A7%D9%84%D9%85%D8%AF%D8%B1%D8%B3%D8%A9/dp/B08M9VSX22/ref=sr_1_185?dchild=1&keywords=gaming+laptop&qid=1615467593&sr=8-185","592.51 ريال
ريال‎592
.
‎51‏","https://www.amazon.sa/%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1-%D9%84%D9%84%D8%A3%D9%84%D8%B9%D8%A7%D8%A8-%D9%84%D9%84%D8%AA%D9%88%D8%B3%D9%8A%D8%B9-%D8%A7%D9%84%D8%A3%D8%B9%D9%85%D8%A7%D9%84-%D9%88%D8%A7%D9%84%D9%85%D8%AF%D8%B1%D8%B3%D8%A9/dp/B08M9VSX22/ref=sr_1_185?dchild=1&keywords=gaming+laptop&qid=1615467593&sr=8-185"
"فأرة لاسلكي متوافقة مع بي سي - 1600DPI","https://www.amazon.sa/%D9%81%D8%A3%D8%B1%D8%A9-%D9%84%D8%A7%D8%B3%D9%84%D9%83%D9%8A-%D9%85%D8%AA%D9%88%D8%A7%D9%81%D9%82%D8%A9-%D9%85%D8%B9-%D8%A8%D9%8A/dp/B08VVWWXHY/ref=sr_1_186?dchild=1&keywords=gaming+laptop&qid=1615467593&sr=8-186","130.80 ريال
ريال‎130
.
‎80‏","https://www.amazon.sa/%D9%81%D8%A3%D8%B1%D8%A9-%D9%84%D8%A7%D8%B3%D9%84%D9%83%D9%8A-%D9%85%D8%AA%D9%88%D8%A7%D9%81%D9%82%D8%A9-%D9%85%D8%B9-%D8%A8%D9%8A/dp/B08VVWWXHY/ref=sr_1_186?dchild=1&keywords=gaming+laptop&qid=1615467593&sr=8-186"
"سماعات رأس ، 7.1 قناة للألعاب سطح المكتب الكمبيوتر المحمول ، سماعات وردية ROLLHDD (اللون: وردي)","https://www.amazon.sa/%D8%B3%D9%85%D8%A7%D8%B9%D8%A7%D8%AA-%D9%84%D9%84%D8%A3%D9%84%D8%B9%D8%A7%D8%A8-%D8%A7%D9%84%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1-%D8%A7%D9%84%D9%85%D8%AD%D9%85%D9%88%D9%84-ROLLHDD/dp/B08KDQTH34/ref=sr_1_187?dchild=1&keywords=gaming+laptop&qid=1615467593&sr=8-187","536.20 ريال
ريال‎536
.
‎20‏","https://www.amazon.sa/%D8%B3%D9%85%D8%A7%D8%B9%D8%A7%D8%AA-%D9%84%D9%84%D8%A3%D9%84%D8%B9%D8%A7%D8%A8-%D8%A7%D9%84%D9%83%D9%85%D8%A8%D9%8A%D9%88%D8%AA%D8%B1-%D8%A7%D9%84%D9%85%D8%AD%D9%85%D9%88%D9%84-ROLLHDD/dp/B08KDQTH34/ref=sr_1_187?dchild=1&keywords=gaming+laptop&qid=1615467593&sr=8-187"
